               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  58,            0.037036,            0.015776,           0.0095073,             0.89857,             0.94211,             0.96477,             0.58957,            0.027833,           0.0060093,           0.0055242,            0.004357,            0.004357,            0.004357
                  59,             0.03656,            0.015678,           0.0097171,              0.8896,             0.94297,             0.96501,             0.57541,            0.028378,           0.0060532,           0.0049839,            0.004258,            0.004258,            0.004258
                  60,            0.036644,            0.015518,           0.0098983,             0.90316,              0.9361,             0.96761,             0.58382,            0.027607,           0.0060311,           0.0046095,            0.004159,            0.004159,            0.004159
                  61,            0.037138,            0.015721,           0.0098309,             0.91488,              0.9121,             0.96504,              0.5813,            0.028451,           0.0060227,           0.0053028,             0.00406,             0.00406,             0.00406
                  62,            0.036546,            0.015458,           0.0095964,             0.91685,             0.90557,             0.96417,             0.58178,            0.028217,           0.0060195,           0.0055103,            0.003961,            0.003961,            0.003961
                  63,            0.036224,            0.015795,           0.0099875,             0.88908,             0.93225,             0.96189,             0.58358,            0.027701,            0.006037,           0.0055489,            0.003862,            0.003862,            0.003862
                  64,            0.035988,            0.015454,           0.0094623,             0.90645,             0.91872,             0.96168,             0.58483,            0.027034,           0.0060437,           0.0058738,            0.003763,            0.003763,            0.003763
                  65,            0.036346,            0.015755,           0.0098034,             0.89967,             0.92681,             0.96218,             0.58966,            0.026643,           0.0060136,           0.0059085,            0.003664,            0.003664,            0.003664
                  66,            0.036105,            0.015394,           0.0090189,             0.88462,             0.93953,             0.96313,             0.58996,            0.025815,           0.0060113,           0.0060731,            0.003565,            0.003565,            0.003565
                  67,            0.035698,            0.015568,           0.0087349,             0.91292,             0.91695,              0.9639,             0.58897,            0.027102,            0.006033,           0.0057344,            0.003466,            0.003466,            0.003466
                  68,            0.035755,            0.015496,           0.0092312,             0.89385,             0.93817,             0.96392,             0.59113,            0.027379,           0.0060325,           0.0063979,            0.003367,            0.003367,            0.003367
                  69,            0.035955,            0.015507,           0.0093125,             0.89912,             0.92468,             0.96471,             0.58749,            0.026996,           0.0060297,           0.0062488,            0.003268,            0.003268,            0.003268
                  70,            0.035294,            0.015438,           0.0088186,             0.90866,              0.9219,              0.9654,             0.59496,            0.027003,           0.0060152,           0.0056067,            0.003169,            0.003169,            0.003169
                  71,            0.035855,            0.015479,           0.0091255,             0.91128,             0.91781,             0.96531,             0.59754,            0.026561,           0.0060047,           0.0055067,             0.00307,             0.00307,             0.00307
                  72,             0.03517,            0.015542,           0.0085858,             0.92421,             0.91155,             0.96597,              0.5997,            0.026267,           0.0059862,           0.0056261,            0.002971,            0.002971,            0.002971
                  73,             0.03512,            0.015687,           0.0091379,             0.88529,             0.94941,             0.96507,             0.59928,            0.025806,            0.005996,           0.0057662,            0.002872,            0.002872,            0.002872
                  74,            0.034828,             0.01534,           0.0086567,              0.9159,              0.9215,             0.96534,             0.59819,            0.025435,           0.0060103,           0.0056264,            0.002773,            0.002773,            0.002773
                  75,            0.034823,            0.015319,           0.0084275,             0.92931,             0.91377,             0.96573,             0.60094,            0.025202,           0.0060038,            0.005488,            0.002674,            0.002674,            0.002674
                  76,            0.034749,            0.015441,           0.0085837,             0.92709,             0.91794,             0.96593,             0.60208,             0.02526,           0.0059932,           0.0054759,            0.002575,            0.002575,            0.002575
                  77,            0.034588,             0.01523,           0.0084403,             0.93143,             0.91253,             0.96582,             0.60192,            0.025803,           0.0059897,           0.0053351,            0.002476,            0.002476,            0.002476
                  78,            0.034658,             0.01509,           0.0087896,             0.91021,             0.92984,             0.96499,             0.60227,            0.026154,           0.0059827,           0.0054883,            0.002377,            0.002377,            0.002377
                  79,            0.034675,            0.015105,            0.008619,             0.92643,             0.91564,             0.96553,             0.60409,            0.026017,           0.0059754,           0.0056119,            0.002278,            0.002278,            0.002278
                  80,             0.03469,            0.015098,           0.0082935,             0.91836,             0.92736,              0.9663,             0.60494,            0.025879,           0.0059649,           0.0058328,            0.002179,            0.002179,            0.002179
                  81,            0.034603,            0.015224,             0.00863,             0.91675,             0.92623,             0.96639,              0.6052,            0.025772,           0.0059485,           0.0062455,             0.00208,             0.00208,             0.00208
                  82,             0.03388,            0.015126,           0.0081395,             0.92322,             0.91898,             0.96665,             0.60641,            0.025823,           0.0059421,           0.0063848,            0.001981,            0.001981,            0.001981
                  83,            0.033756,            0.015066,           0.0079793,              0.9148,             0.92643,             0.96667,             0.60496,            0.025736,           0.0059423,           0.0065207,            0.001882,            0.001882,            0.001882
                  84,            0.034088,            0.015212,           0.0085732,             0.91452,             0.92675,             0.96635,             0.60425,            0.025758,           0.0059465,           0.0064205,            0.001783,            0.001783,            0.001783
