               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  84,            0.027191,           0.0053375,           0.0044558,             0.96692,             0.94273,             0.98151,             0.66022,            0.025897,           0.0016671,           0.0042265,            0.001783,            0.001783,            0.001783
                  85,            0.027131,           0.0051776,           0.0047061,             0.97236,             0.93691,             0.98238,             0.66191,              0.0259,           0.0016648,           0.0041632,            0.001684,            0.001684,            0.001684
                  86,            0.027046,           0.0052768,           0.0047383,             0.96383,             0.94388,             0.98295,             0.66157,            0.025856,           0.0016629,           0.0041666,            0.001585,            0.001585,            0.001585
                  87,            0.026831,           0.0052182,           0.0047395,             0.96256,             0.94669,             0.98314,             0.66158,            0.025816,           0.0016618,            0.004067,            0.001486,            0.001486,            0.001486
                  88,            0.026943,           0.0052345,           0.0047416,              0.9601,             0.94909,              0.9836,             0.66264,            0.025787,           0.0016614,           0.0040544,            0.001387,            0.001387,            0.001387
                  89,            0.026384,            0.005221,            0.004399,             0.95945,             0.94936,             0.98382,             0.66199,            0.025792,           0.0016596,           0.0040459,            0.001288,            0.001288,            0.001288
                  90,            0.026352,           0.0051666,           0.0043526,             0.96146,             0.94619,             0.98331,             0.66117,            0.025815,           0.0016602,           0.0040194,            0.001189,            0.001189,            0.001189
                  91,             0.02618,           0.0051352,           0.0041133,             0.96199,             0.94601,             0.98319,             0.66155,            0.025818,             0.00166,             0.00408,             0.00109,             0.00109,             0.00109
                  92,            0.026338,           0.0051542,           0.0043141,             0.97183,             0.94061,             0.98365,             0.66041,            0.025807,           0.0016597,           0.0040521,            0.000991,            0.000991,            0.000991
                  93,            0.026004,           0.0051827,           0.0043412,             0.96836,             0.94287,             0.98326,             0.66093,            0.025777,           0.0016592,           0.0040071,            0.000892,            0.000892,            0.000892
                  94,            0.025913,           0.0051144,           0.0043711,             0.97196,             0.94117,             0.98279,               0.661,            0.025736,           0.0016595,           0.0039287,            0.000793,            0.000793,            0.000793
                  95,            0.026044,           0.0051424,           0.0040794,             0.97189,             0.94114,             0.98338,                0.66,            0.025767,           0.0016605,           0.0038715,            0.000694,            0.000694,            0.000694
                  96,             0.02554,           0.0051408,           0.0040986,              0.9698,             0.94313,             0.98377,              0.6597,            0.025773,           0.0016604,           0.0038413,            0.000595,            0.000595,            0.000595
                  97,            0.025772,           0.0051557,           0.0040775,             0.96928,              0.9431,             0.98362,             0.66137,             0.02578,           0.0016593,           0.0038277,            0.000496,            0.000496,            0.000496
                  98,            0.025264,           0.0051046,           0.0037896,             0.97024,             0.94177,             0.98364,             0.66131,            0.025775,           0.0016577,           0.0038246,            0.000397,            0.000397,            0.000397
                  99,            0.025386,           0.0052005,           0.0038504,             0.97187,             0.94159,             0.98356,             0.66114,            0.025794,           0.0016578,           0.0038211,            0.000298,            0.000298,            0.000298
